curve_uid,source_record_id,source_doi,paper_key,figure_id,panel_id,curve_label,condition_label,native_point_count,fit_point_count,axis_orientation,linear_axes,current_density_basis,reference_basis,reference_axis_ready,potential_unit_mode,current_unit_mode,eta_rule,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,fit_range_ok,canonical_fit_eligible,current_reaches_20_mA_cm2,retained_source_record,retained_source_record_id,included_figure4,selection_reason
batch3/case344/figure_3__panel_a/curve_3,batch3/case344,10.1002/adfm.202410379,10.1002/adfm.202410379,figure_3,a,D-NiNbPt,D-NiNbPt,33,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,1.9268163337457997,98.44440516174652,3.292181069958848,62.13991769547325,True,True,True,True,batch3/case344,True,included
batch3/case344/figure_3__panel_a/curve_4,batch3/case344,10.1002/adfm.202410379,10.1002/adfm.202410379,figure_3,a,D-NiNbIrPt,D-NiNbIrPt,20,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,3.4117023157150417,99.18684815273113,5.349794238683128,42.79835390946502,True,True,True,True,batch3/case344,True,included
batch3/case344/figure_3__panel_a/curve_5,batch3/case344,10.1002/adfm.202410379,10.1002/adfm.202410379,figure_3,a,Pt/C,Pt/C,59,58,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,59,1.184373342761179,99.18684815273113,14.814814814814815,137.86008230452677,True,True,True,True,batch3/case344,True,included
batch3/case345/figure_3__panel_a/curve_red,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_3,a,Ni2P/NiFe-LDH,Ni2P/NiFe-LDH,37,20,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,37,9.890109890109914,315.45189504373184,13.389845169102841,255.58342703918336,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_3__panel_a/curve_blue,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_3,a,NiFe-LDH,NiFe-LDH,12,12,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,12,123.70486656200944,327.7864992150707,323.0516391315629,399.16962200501683,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_3__panel_a/curve_cyan,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_3,a,Ni2P,Ni2P,52,35,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,52,1.480152500560688,328.34716304104063,6.470028544243398,362.8405847245047,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_3__panel_a/curve_purple,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_3,a,Pt/C,Pt/C,32,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,19.982058757568986,234.15564027808927,3.010120231813677,217.5244356024564,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_4__panel_a/curve_red,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_4,a,Ni2P/NiFe-LDH,Ni2P/NiFe-LDH,31,29,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,1.1904761904761905,348.2142857142857,44.827586206896555,337.9310344827586,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_4__panel_a/curve_blue,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_4,a,NiFe-LDH,NiFe-LDH,25,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,31.547619047619047,345.23809523809524,248.27586206896552,413.7931034482759,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_4__panel_a/curve_cyan,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_4,a,Ni2P,Ni2P,34,23,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,11.30952380952381,347.61904761904765,75.86206896551724,455.1724137931035,True,True,True,True,batch3/case345,True,included
batch3/case345/figure_4__panel_a/curve_purple,batch3/case345,10.1002/adfm.202411024,10.1002/adfm.202411024,figure_4,a,Pt/C,Pt/C,35,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,35,1.7857142857142858,348.8095238095238,10.344827586206897,313.7931034482759,True,True,True,True,batch3/case345,True,included
batch3/case346/figure_2__a/curve_1,batch3/case346,10.1002/adfm.202411111,10.1002/adfm.202411111,figure_2,a,S-RuP2@CNT,S-RuP2@CNT,23,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,20,6.423310225303269,297.8011265164644,4.4045676998367576,122.67536704730823,True,True,True,True,batch3/case346,True,included
batch3/case346/figure_2__a/curve_2,batch3/case346,10.1002/adfm.202411111,10.1002/adfm.202411111,figure_2,a,RuP2@CNT,RuP2@CNT,27,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,4.256932409012109,298.88431542461,10.114192495921587,181.40293637846648,True,True,True,True,batch3/case346,True,included
batch3/case346/figure_2__a/curve_3,batch3/case346,10.1002/adfm.202411111,10.1002/adfm.202411111,figure_2,a,S-RuP2(L)@CNT,S-RuP2(L)@CNT,25,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,5.3401213171576885,233.8929809358752,15.00815660685144,171.61500815660676,True,True,True,True,batch3/case346,True,included
batch3/case346/figure_2__a/curve_4,batch3/case346,10.1002/adfm.202411111,10.1002/adfm.202411111,figure_2,a,Pt/C,Pt/C,77,77,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,77,50.83405545927207,294.55155979202766,90.0489396411092,338.00978792822184,True,True,True,True,batch3/case346,True,included
batch3/case346/figure_2__j/curve_1,batch3/case346,10.1002/adfm.202411111,10.1002/adfm.202411111,figure_2,j,After 50000 cycles,After 50000 cycles,45,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.21430257257493537,3.0464951616709937,23.54999327143056,126.90082088547983,False,False,False,True,batch3/case346,False,insufficient_points_or_range
batch3/case346/figure_2__j/curve_2,batch3/case346,10.1002/adfm.202411111,10.1002/adfm.202411111,figure_2,j,Initial,Initial,41,41,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,41,0.6745338683030448,3.0228935567618596,31.62427667877816,118.82653747813224,False,False,False,True,batch3/case346,False,insufficient_points_or_range
batch3/case347/figure_3__panel_a/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,a,Pt NPs@CF,Pt NPs@CF,32,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,5.183413078149918,416.86602870813397,3.659652333028259,83.7145471180237,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_a/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,a,Pt NPs@rGO,Pt NPs@rGO,23,18,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,18,9.83519404572036,479.6650717703349,67.70356816102462,231.01555352241533,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_a/curve_3,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,a,Pt black@CF,Pt black@CF,22,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,42.39766081871345,402.91068580542264,61.29917657822498,355.90118938700823,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_a/curve_4,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,a,Pt/C@CF,Pt/C@CF,38,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,16.81286549707602,498.2721956406167,48.49039341262571,327.08142726440985,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_a/curve_5,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,a,CF,CF,36,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,24,2.857522594364698,251.72780435938333,535.224153705398,993.138151875572,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_e/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,e,1st cycle,1st cycle,33,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,33,0.4420866489832057,99.31476569407604,0.6385696040868454,58.74840357598978,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_e/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,e,after 10000th cycle,after 10000th cycle,31,31,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,31,2.9951370468611898,99.31476569407604,23.62707535121328,67.04980842911877,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_g/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,g,0.5 M H2SO4/H2O,0.5 M H2SO4/H2O,23,14,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,14,54.64991982896846,454.5029396044896,56.37393767705377,93.20113314447586,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_3__panel_g/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_3,g,0.5 M D2SO4/D2O,0.5 M D2SO4/D2O,42,30,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,32,0.8685195082843286,489.5777659005879,18.130311614730818,266.0056657223796,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_4__a/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,a,Pt NPs@CF,Pt NPs@CF,34,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,2.5055768005098833,97.86886551943914,18.32324978392378,180.81244598098513,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_4__a/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,a,Pt NPs@rGO,Pt NPs@rGO,34,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,34,4.596876991714472,99.12364563416189,45.98098530682784,346.75885911840953,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_4__a/curve_3,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,a,Pt/C @CF,Pt/C @CF,49,49,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,49,0.8325366475462121,98.70538559592097,21.780466724286793,450.4753673292998,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_4__a/curve_4,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,a,CF,CF,75,47,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,69,0.8325366475462123,96.61408540471638,158.34053586862558,879.1702679343127,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_4__d/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,d,Pt NPs@CF,Pt NPs@CF,32,32,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,0.22742474916387959,11.946488294314381,2.76657060518732,66.39769452449568,True,True,False,True,batch3/case347,False,current_below_20_mA_cm2
batch3/case347/figure_4__d/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,d,Pt NPs@rGO,Pt NPs@rGO,25,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,25,0.4414715719063545,11.946488294314381,20.403458213256485,70.20172910662825,True,True,False,True,batch3/case347,False,current_below_20_mA_cm2
batch3/case347/figure_4__d/curve_3,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,d,Pt/C @CF,Pt/C @CF,31,27,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,27,0.2809364548494983,11.839464882943144,8.645533141210375,62.59365994236311,True,True,False,True,batch3/case347,False,current_below_20_mA_cm2
batch3/case347/figure_4__d/curve_4,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_4,d,CF,CF,23,21,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,21,0.22742474916387959,1.6187290969899666,21.440922190201732,118.27089337175794,False,False,False,True,batch3/case347,False,insufficient_points_or_range
batch3/case347/figure_5__panel_a/curve_rh,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,a,Rh NPs@CF,Rh NPs@CF,21,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,21.186440677966104,419.49152542372883,88.6939571150097,220.27290448343078,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_a/curve_ru,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,a,Ru NPs@CF,Ru NPs@CF,31,16,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,21.186440677966104,483.0508474576271,351.85185185185185,422.0272904483431,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_a/curve_ir,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,a,Ir NPs@CF,Ir NPs@CF,32,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,21.186440677966104,478.81355932203394,167.64132553606234,436.64717348927877,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_a/curve_pd,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,a,Pd NPs@CF,Pd NPs@CF,27,19,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,21,12.711864406779661,436.4406779661017,93.07992202729041,264.1325536062378,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_a/curve_cf,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,a,CF,CF,57,15,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,24,4.237288135593221,254.23728813559325,644.2495126705654,995.1267056530215,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_c/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,c,Rh NPs@CF,Rh NPs@CF,32,30,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,1.2711864406779663,97.03389830508475,12.280701754385966,242.10526315789474,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_c/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,c,Ir NPs@CF,Ir NPs@CF,22,22,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,22,4.661016949152542,97.03389830508475,347.3684210526316,712.280701754386,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_c/curve_3,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,c,Pd NPs@CF,Pd NPs@CF,42,34,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,42,0.8474576271186441,97.03389830508475,33.33333333333333,543.859649122807,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_c/curve_4,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,c,Ru NPs@CF,Ru NPs@CF,36,33,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,5.932203389830509,96.1864406779661,121.05263157894737,421.05263157894734,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_c/curve_5,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,c,CF,CF,51,35,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,46,0.42372881355932207,96.61016949152543,112.28070175438597,880.7017543859648,True,True,True,True,batch3/case347,True,included
batch3/case347/figure_5__panel_e/curve_1,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,e,Rh NPs@CF,Rh NPs@CF,40,38,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,40,0.22252374491180507,11.83717774762551,3.367705647996265,56.80103116943991,True,True,False,True,batch3/case347,False,current_below_20_mA_cm2
batch3/case347/figure_5__panel_e/curve_2,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,e,Pd NPs@CF,Pd NPs@CF,38,36,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,36,0.22252374491180507,11.89145183175034,3.719240684321552,98.28216545582379,True,True,False,True,batch3/case347,False,current_below_20_mA_cm2
batch3/case347/figure_5__panel_e/curve_3,batch3/case347,10.1002/adfm.202411283,10.1002/adfm.202411283,figure_5,e,CF,CF,35,26,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,29,0.22252374491180507,1.6336499321573952,20.241387391610047,116.91352238106401,False,False,False,True,batch3/case347,False,insufficient_points_or_range
batch3/case348/figure_2__d/curve_1,batch3/case348,10.1002/adfm.202411582,10.1002/adfm.202411582,figure_2,d,Zn,Zn,36,36,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,-1.0,single_current_sign,36,7.916872835230087,57.79317169717962,1106.927374301676,1497.9888268156426,True,False,True,True,batch3/case348,False,unsupported_potential_reference
batch3/case348/figure_2__d/curve_2,batch3/case348,10.1002/adfm.202411582,10.1002/adfm.202411582,figure_2,d,Bi,Bi,28,28,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,-1.0,single_current_sign,28,3.4141514101929755,45.324096981692236,1106.927374301676,1408.6033519553073,True,False,True,True,batch3/case348,False,unsupported_potential_reference
batch3/case348/figure_2__d/curve_3,batch3/case348,10.1002/adfm.202411582,10.1002/adfm.202411582,figure_2,d,Bi2O3,Bi2O3,22,22,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,-1.0,single_current_sign,22,20.732310737258786,55.02226620484909,1263.3519553072626,1497.9888268156426,True,False,True,True,batch3/case348,False,unsupported_potential_reference
batch3/case348/figure_2__d/curve_4,batch3/case348,10.1002/adfm.202411582,10.1002/adfm.202411582,figure_2,d,Bi-Bi2O3,Bi-Bi2O3,36,36,potential_x_current_y,True,True,non_rhe_or_unclear,False,V,A_to_mA,abs_overpotential_axis,-1.0,single_current_sign,36,6.877783275606138,45.84364176150421,1106.927374301676,1497.9888268156426,True,False,True,True,batch3/case348,False,unsupported_potential_reference
batch3/case350/figure_3__panel_a/curve_1,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,a,A-Fe2O3,A-Fe2O3,44,28,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,30,24.57466918714557,445.17958412098295,171.4666666666667,399.8666666666667,True,True,True,True,batch3/case350,True,included
batch3/case350/figure_3__panel_a/curve_2,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,a,2%-Mo-Fe2O3,2%-Mo-Fe2O3,44,29,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,30,49.14933837429111,487.71266540642716,156.4,305.59999999999997,True,True,True,True,batch3/case350,True,included
batch3/case350/figure_3__panel_a/curve_3,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,a,Fe2O3,Fe2O3,47,31,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,32,73.72400756143668,462.19281663516074,154.66666666666669,342.93333333333334,True,True,True,True,batch3/case350,True,included
batch3/case350/figure_3__panel_a/curve_4,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,a,Pt/C,Pt/C,47,26,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,123.81852551984879,451.79584120982986,154.9333333333333,289.73333333333335,True,True,True,True,batch3/case350,True,included
batch3/case350/figure_3__panel_e/curve_1,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,e,1.0 M KOH + 0.1 M NaCl,1.0 M KOH + 0.1 M NaCl,14,5,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,5,234.5635202271115,485.8055358410221,254.8130469371519,299.8727128082736,True,True,True,True,batch3/case350,True,included
batch3/case350/figure_3__panel_e/curve_2,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,e,1.0 M KOH + 0.3 M NaCl,1.0 M KOH + 0.3 M NaCl,9,4,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,4,250.88715400993615,475.1596877217886,271.9013524264121,306.74622116149555,False,False,True,True,batch3/case350,False,insufficient_points_or_range
batch3/case350/figure_3__panel_e/curve_3,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,e,1.0 M KOH + 0.5 M NaCl,1.0 M KOH + 0.5 M NaCl,8,3,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,3,286.3733144073812,438.9638041163946,289.37151949085114,309.8965791567223,False,False,True,True,batch3/case350,False,insufficient_points_or_range
batch3/case350/figure_3__panel_e/curve_4,batch3/case350,10.1002/adfm.202412522,10.1002/adfm.202412522,figure_3,e,1.0 M KOH + 0.7 M NaCl,1.0 M KOH + 0.7 M NaCl,19,11,potential_x_current_y,True,True,rhe,True,V,A_to_mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,11,35.841022001419525,415.5429382540809,154.57438345266502,308.6555290373906,True,True,True,True,batch3/case350,True,included
batch3/case351/figure_3__a/curve_1,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_3,a,NF,NF,37,25,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,31,1.578972028299724,193.86684158740573,0.15414012738853505,0.44968152866242045,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_3__a/curve_2,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_3,a,NiPx,NiPx,26,26,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,22.944290868200394,496.54219181933195,0.16433121019108282,0.4292993630573249,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_3__a/curve_3,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_3,a,NiSe2,NiSe2,33,23,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,23,1.578972028299724,496.54219181933195,0.12101910828025479,0.34522292993630577,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_3__a/curve_4,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_3,a,NiPSe-2-5-500,NiPSe-2-5-500,27,24,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,1.4009277046338857,482.2986459260648,0.01923566878980895,0.2738853503184714,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_3__a/curve_5,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_3,a,Pt/C,Pt/C,43,40,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,40,1.578972028299724,496.7202361429978,0.03439490445859873,0.4044585987261147,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_4__panel_a/curve_1,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_4,a,pH=14,pH=14,16,16,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,16,9.90351356271617,194.17440378663753,0.04789833822091882,0.23264907135874877,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_4__panel_a/curve_2,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_4,a,pH=13.8,pH=13.8,28,27,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,28,6.080466047697056,196.46823229564902,0.015640273704789782,0.39687194525904207,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_4__panel_a/curve_3,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_4,a,pH=13.6,pH=13.6,41,39,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,41,7.609685053704702,196.46823229564902,0.06549364613880738,0.6783968719452591,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_4__panel_a/curve_4,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_4,a,pH=13.4,pH=13.4,50,49,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,50,3.7866375386855866,165.11924267249225,0.012707722385141687,1.0009775171065496,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_4__panel_a/curve_5,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_4,a,pH=13.2,pH=13.2,50,48,potential_x_current_y,True,True,rhe,True,mV,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,50,2.2574185326779403,94.77516839614053,0.012707722385141687,1.0009775171065496,False,False,True,True,batch3/case351,False,insufficient_points_or_range
batch3/case351/figure_6__panel_a/nf,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,a,NF,NF,26,25,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,single_current_sign,26,1.2476337979693417,284.93374634314233,187.0440251572327,438.6163522012578,True,True,True,True,batch3/case351,True,included
batch3/case351/figure_6__panel_a/ni5p4,batch3/case351,10.1002/adfm.202412685,10.1002/adfm.202412685,figure_6,a,Ni5P4,Ni5P4,30,24,potential_x_current_y,True,True,rhe,True,V,mA,minus_E_RHE_negative_branch,-1.0,dominant_high_eta_current_sign,25,3.0545517122698063,494.53622440199615,161.88679245283015,398.3647798742138,True,True,True,True,batch3/case351,True,included
