curve_uid,bv_fit_ok,bv_log_j0,bv_j0_mA,bv_alpha,bv_b_tafel_mV_dec,bv_r_mV_per_mA,bv_e_offset_mV,bv_sse_mV2,bv_rmse_mV,bv_r2,bv_at_alpha_low,bv_at_alpha_high,bv_at_r_upper_bound,bvir_fit_ok,bvir_log_j0,bvir_j0_mA,bvir_alpha,bvir_b_tafel_mV_dec,bvir_r_mV_per_mA,bvir_e_offset_mV,bvir_sse_mV2,bvir_rmse_mV,bvir_r2,bvir_at_alpha_low,bvir_at_alpha_high,bvir_at_r_upper_bound
batch2/case129/figure_3__panel_a/curve_black,True,2.8208120869882625,16.79048046781555,0.11342905401444514,260.8238701803653,0.0,0.0,918.5552421986404,5.197723602972862,0.9932846468433533,False,False,False,True,2.85855096149188,17.436242834880925,0.14298608765418047,206.90827579322408,0.5055690942096291,0.0,567.089338377907,4.084005164980267,0.9958541359260423,False,False,False
batch2/case129/figure_3__panel_a/curve_red,True,1.2219549525452522,3.3938160017662504,0.29354281539208255,100.78599545837584,0.0,0.0,697.7234141760733,4.905041088007012,0.9860813413928855,False,False,False,True,1.2219549244798984,3.393815906517605,0.2935428186956506,100.78599432411748,4.275123931733469e-18,0.0,697.7234141760679,4.905041088006993,0.9860813413928856,False,False,False
batch2/case129/figure_4__panel_a/curve_1,True,1.0539490557645899,2.868958453638646,0.32783486706631915,90.24361906252152,0.0,0.0,505.3818249279331,4.905690694188173,0.9757837657972569,False,False,False,True,1.0539491005045434,2.8689585819957166,0.3278348620564527,90.24362044159535,1.60275811302752e-21,0.0,505.38182492792595,4.905690694188138,0.9757837657972572,False,False,False
batch2/case129/figure_4__panel_a/curve_2,True,-0.391596452306855,0.6759768478239229,0.10191896460175415,290.2796842035039,0.0,0.0,37283.31751641058,37.867845867320945,0.9445466090911155,False,False,False,True,-0.3915964457915008,0.6759768522281515,0.1019189644361417,290.2796846751916,2.938772910923945e-17,0.0,37283.31751641056,37.86784586732094,0.9445466090911155,False,False,False
batch2/case129/figure_4__panel_a/curve_3,True,2.2819301739956885,9.795569327404246,0.15380877099711304,192.34927024740736,0.0,0.0,985.5409226900894,7.848331521293592,0.9714874763703814,False,False,False,True,1.6064973179776039,4.985318624282812,0.41436714214339443,71.39804740769529,1.1434298440963695,0.0,56.85737478119843,1.8850957333315732,0.9983550685672777,False,False,False
batch2/case132/figure_4__panel_a/curve_4,True,1.4722063290280127,4.358841578387962,0.3555931053220212,83.19903962185496,0.0,0.0,115.71077083189557,2.777418115587395,0.9837005014474257,False,False,False,True,1.4722063314914164,4.358841589125549,0.35559310473986,83.19903975806473,1.031931734789131e-20,0.0,115.71077083189586,2.7774181155873987,0.9837005014474257,False,False,False
batch2/case132/figure_4__panel_a/curve_5,True,1.7804377952646826,5.9324530500064485,0.3375025280744616,87.65861704128652,0.0,0.0,95.5098241440691,2.7105183175075163,0.9793016776730912,False,False,False,True,1.7804378016331617,5.9324530877871515,0.33750252626914956,87.65861751017533,6.563101691627099e-22,0.0,95.50982414406987,2.7105183175075274,0.979301677673091,False,False,False
batch2/case132/figure_4__panel_a/curve_6,True,1.4944415923539642,4.456847120344229,0.33515819784127854,88.27176255720263,0.0,0.0,78.00210501479155,2.2803816203257377,0.9890123003360386,False,False,False,True,1.4944416313158588,4.45684729399144,0.3351581885169863,88.27176501297349,3.1407023361825407e-20,0.0,78.00210501479181,2.2803816203257417,0.9890123003360385,False,False,False
batch2/case132/figure_4__panel_c/curve_1,True,0.7185109201215848,2.0513762720660935,0.12160400659924836,243.28972117213243,0.0,0.0,5288.20079015548,16.68311593727635,0.9886673384692811,False,False,False,True,0.44884521994012627,1.5665021751337815,0.1376482128472956,214.93199400827928,0.11731716586322077,0.0,3625.145065087522,13.812932660692187,0.9922312817435237,False,False,False
batch2/case132/figure_4__panel_c/curve_2,True,-0.6978926477395512,0.49763288737999434,0.10180065334930738,290.6170430697592,0.0,0.0,9558.692624087362,17.01932290795,0.9855671591807369,False,False,False,True,-0.6978926526356526,0.49763288494353325,0.10180065343991059,290.6170428111082,2.8977734960524645e-18,0.0,9558.692624087356,17.019322907949995,0.9855671591807369,False,False,False
batch2/case132/figure_4__panel_c/curve_3,True,1.751304751600173,5.762115903437504,0.1861644412441959,158.91866707314958,0.0,0.0,1177.627590816749,7.004842345408725,0.9900969747342938,False,False,False,True,1.7513046030523673,5.762115047487894,0.18616444888176542,158.9186605533636,1.2050988539329544e-24,0.0,1177.627590816757,7.004842345408749,0.9900969747342937,False,False,False
batch2/case132/figure_4__panel_c/curve_4,True,1.1603910016692942,3.1911807892260438,0.1912649757928097,154.68072362079312,0.0,0.0,272.1825667984933,4.25975403670598,0.9930721191179124,False,False,False,True,1.1603910145250944,3.191180830251227,0.1912649752237152,154.68072408103396,2.720976836502892e-22,0.0,272.18256679849395,4.259754036705985,0.9930721191179124,False,False,False
batch2/case133/figure_5__panel_a/curve_1,True,-1.8351874289654948,0.15958358837800807,0.177776586205714,166.41676775540637,0.0,0.0,18533.421801759356,26.69876243297211,0.940065646223148,False,False,False,True,-3.787430582888824,0.02265373402807863,0.33296412315235135,88.85343135124604,3.188901752525951,0.0,94.33893712034832,1.9048413735728587,0.9996949217854759,False,False,False
batch2/case133/figure_5__panel_a/curve_2,True,-0.7770000030787098,0.4597832928150259,0.15521624686376595,190.60507811989675,0.0,0.0,30738.057778637176,33.74087409054439,0.9124033685155905,False,False,False,True,-3.5455685890819675,0.02885221279174996,0.39308061500103575,75.26447179001012,3.1046130778993426,0.0,368.22268027585767,3.6929496404979565,0.9989506472184868,False,False,False
batch2/case133/figure_5__panel_a/curve_3,True,-0.08864602809399036,0.9151694605258935,0.13349090546382783,221.62562128220762,0.0,0.0,28277.7161321623,31.779213855781748,0.9267981806725039,False,False,False,True,-2.101306481399539,0.12229654567176652,0.33474437070874996,88.38088836656263,3.306344679883747,0.0,47.733629464651905,1.3056693612398298,0.9998764331424933,False,False,False
batch2/case133/figure_5__panel_a/curve_4,True,1.3986672065000956,4.0497988227924155,0.08444998626219924,350.3257509964553,0.0,0.0,9123.319353106439,19.916477068766824,0.9569045763230732,False,False,False,True,-1.3974602888199004,0.24722404497319803,0.3807258748416875,77.70684057459255,4.001899276573128,0.0,14.032201610493596,0.7810862450430002,0.9999337167044012,False,False,False
batch2/case133/figure_5__panel_a/curve_5,True,1.0376356002390792,2.822535516298113,0.07979476512053438,370.7637313582603,0.0,0.0,33462.32779177719,32.854678947860776,0.9361853252309078,False,False,False,True,-2.3964538680736105,0.09104022218616838,0.6499591723155523,45.51825117498595,9.021989858720373,0.0,232.711551843941,2.73985843667704,0.9995562050527883,False,False,False
batch2/case133/figure_5__panel_e/curve_1,True,1.1508796383904845,3.160972199623539,0.09240984628664643,320.14991960029295,0.0,0.0,17527.566170738122,23.778253938134124,0.9482047492497693,False,False,False,True,-1.0546202219927254,0.34832468824569635,0.3330887646934383,88.82018247050198,3.833653018769245,0.0,22.80058362891496,0.8576145391182067,0.9999326225937585,False,False,False
batch2/case133/figure_5__panel_e/curve_2,True,0.3412879409708327,1.4067582458856482,0.12111329719023875,244.27544741412356,0.0,0.0,31966.613893001762,29.00390803658678,0.9493710134578752,False,False,False,True,-0.9683303320513406,0.3797165095983608,0.26489535318576524,111.6856317150946,2.907509643220529,0.0,400.8371785908616,3.2478218554937204,0.9993651507729787,False,False,False
batch2/case134/figure_3__panel_b/curve_black,True,0.9886792175779348,2.6876822835152026,0.33890314257838794,87.29634264781804,0.0,0.0,932.3103883920515,5.019718922873077,0.9661112044787357,False,False,False,True,0.10781291293311279,1.1138393409569056,0.9899999999999999,29.88384329186393,1.8258757872151836,0.0,139.96853529622166,1.9449764487994115,0.9949122468963953,False,True,False
batch2/case134/figure_3__panel_b/curve_blue,True,1.1418037323245436,3.132413307810081,0.36824337162466103,80.34090261670849,0.0,0.0,234.94816547953556,2.6287335660281,0.9889370932410688,False,False,False,True,0.6352878167746357,1.8875653362516955,0.9717649461672239,30.444610062991735,1.5575770185969142,0.0,4.88586859400992,0.3790804894357925,0.999769941133264,False,False,False
batch2/case134/figure_3__panel_b/curve_red,True,0.9886113209555227,2.6874998051609373,0.35939119204218045,82.3197827716184,0.0,0.0,668.2954511854548,4.249945790387039,0.975682096810424,False,False,False,True,0.2745693312927621,1.315963808378428,0.9899999999999999,29.88384329186393,1.7115202149484816,0.0,54.73909129267747,1.2163202291346198,0.9980081565415724,False,True,False
batch2/case134/figure_6__panel_a/c1,True,-0.47945491663383694,0.6191207722821617,0.9899999999999999,29.88384329186393,0.0,0.0,285.30446332254166,3.0337056193042393,0.6849914465461375,False,True,False,True,-0.4794549150037438,0.6191207732913862,0.9899999999999999,29.88384329186393,1.3844952062374423e-19,0.0,285.3044633225419,3.0337056193042407,0.6849914465461372,False,True,False
batch2/case134/figure_6__panel_a/c2,True,-0.6668647476806161,0.5133154309206497,0.9899999999999999,29.88384329186393,0.0,0.0,267.7035648377793,2.8059996899384516,0.8525321539262243,False,True,False,True,-0.6668647491500592,0.5133154301663618,0.9899999999999999,29.88384329186393,4.061704994161167e-17,0.0,267.7035648377793,2.8059996899384516,0.8525321539262243,False,True,False
batch2/case134/figure_6__panel_a/c3,True,1.165955290018545,3.208986932628264,0.311430082945977,94.99726095528582,0.0,0.0,394.65204075718094,4.142316306216487,0.9706535394791165,False,False,False,True,0.3280917940087092,1.3883164055687411,0.9899999999999999,29.88384329186393,1.8903848523973075,0.0,14.186916924509541,0.7853804651114489,0.9989450560127869,False,True,False
batch2/case134/figure_6__panel_a/c5,True,-0.5069001850893115,0.602359891981325,0.9899999999999999,29.88384329186393,0.0,0.0,211.38665721667581,2.654472058097905,0.7378802792230307,False,True,False,True,-0.5069001865481405,0.6023598911025848,0.9899999999999999,29.88384329186393,1.5133732579786605e-18,0.0,211.3866572166758,2.654472058097905,0.7378802792230308,False,True,False
batch2/case134/figure_6__panel_a/c6,True,-0.7409353939881016,0.47666783469600266,0.9899999999999999,29.88384329186393,0.0,0.0,198.40284530289802,2.529840268468437,0.8986755331725023,False,True,False,True,-0.6641379339133995,0.5147170566222549,0.9899999999999999,29.88384329186393,0.05846616410243109,0.0,192.42347514358292,2.4914270761151025,0.9017292015431947,False,True,False
batch2/case14/figure_6__panel_a/curve_2,True,-2.322012003264693,0.09807605760941318,0.4547023467128568,65.06455282850811,0.0,0.0,72.06927601488474,1.5007214516575513,0.9973834641309596,False,False,False,True,-2.6942399278215783,0.06759373837436447,0.5027322267459549,58.84843518077357,0.1813635078260538,0.0,24.174188698551852,0.869162468603969,0.9991223356840486,False,False,False
batch2/case14/figure_6__panel_a/curve_3,True,-1.554221914084255,0.21135377007063727,0.22562112408959997,131.12692784562282,0.0,0.0,436.3163780709191,3.582294606693408,0.9940772176244937,False,False,False,True,-1.554221918581089,0.21135376912021445,0.22562112434552556,131.12692769688348,1.3805230032025137e-16,0.0,436.31637807091937,3.582294606693409,0.9940772176244936,False,False,False
batch2/case14/figure_6__panel_a/curve_4,True,0.5639211247758108,1.7575505817063914,0.5431908306695181,54.46521404361675,0.0,0.0,126.14159281806482,2.122511928437496,0.9926435217689026,False,False,False,True,0.435834139838412,1.546252311821521,0.6187009537735357,47.81793963384504,0.15890911057969218,0.0,103.64322040302608,1.9239396003571319,0.993955609108287,False,False,False
batch2/case142/figure_2__panel_a/pt_c,True,1.957642358210628,7.082609110209867,0.3434606123698368,86.13798436686035,0.0,0.0,1003.1230225182526,4.946353726066507,0.9695868429917535,False,False,False,True,0.9791481105739639,2.6621873863750216,0.9899999999999999,29.88384329186393,0.606054128246634,0.0,17.887774373651702,0.6605203856393559,0.9994576700181915,False,True,False
batch2/case142/figure_2__panel_a/ru_at_c,True,1.65551722628141,5.2357873087519256,0.5217965484402419,56.69835292583096,0.0,0.0,293.46960114334377,2.937934454196889,0.9775267875643764,False,False,False,True,1.0133710278322028,2.7548721302688257,0.9899999999999999,29.88384329186393,0.3087542544674173,0.0,15.170223655269977,0.66796934711438,0.9988382999207667,False,True,False
batch2/case142/figure_2__panel_a/ru_c,True,1.6219581449728728,5.062994693903345,0.34811272499237905,84.98685263399368,0.0,0.0,1594.3309712781409,6.089126739387911,0.9595005734897807,False,False,False,True,0.2740123853817057,1.315231091776951,0.9899999999999999,29.88384329186393,0.6443760815974835,0.0,89.66260235287392,1.4440141269752331,0.997722377573965,False,True,False
batch2/case142/figure_2__panel_a/rucr_at_c,True,1.7860999607855321,5.9661388584342285,0.6229828856800833,47.48927384521747,0.0,0.0,180.61089951020728,2.453642866638686,0.9803454370804375,False,False,False,True,1.445623402926358,4.2444973502888175,0.9899999999999999,29.88384329186393,0.20217258643092023,0.0,62.38848715406552,1.442087458675392,0.9932107173512161,False,True,False
batch2/case143/figure_3__a/curve_mo_co085se_vse_nc,True,-2.812438503060269,0.060058361187161964,0.3989907455088657,74.14960169367612,0.0,0.0,2754.840283604775,10.713776729840212,0.953654867216575,False,False,False,True,-4.534271006715457,0.010734729920844753,0.5610313676633313,52.733245526298134,0.29207886808062666,0.0,575.8811525944807,4.898474050637609,0.9903118563194744,False,False,False
batch2/case143/figure_3__a/curve_pt_c,True,2.64738765480433,14.117111664531937,0.11708720505256592,252.67496004933412,0.0,0.0,1989.6044841715488,7.649691428170291,0.9918729832901202,False,False,False,True,2.414949980466039,11.189210664452201,0.1731249224336357,170.888191272901,0.46304844795345695,0.0,229.34673738801098,2.597208554605881,0.9990631782437478,False,False,False
batch2/case143/figure_3__f/curve_1,True,-3.4529591696057134,0.03165183451204882,0.45013890723071953,65.72416732637919,0.0,0.0,882.6589201652157,6.483161046181451,0.9803758191570858,False,False,False,True,-4.148209505468551,0.015792667870790596,0.5268706604419922,56.15231038700543,0.2753265796252372,0.0,447.58383860294407,4.6166563792370034,0.9900488558032521,False,False,False
batch2/case143/figure_3__f/curve_2,True,-1.8227947238519793,0.1615735658636269,0.35398280436540347,83.57751985151734,0.0,0.0,26.359639321605847,1.4821054652533403,0.9961466372728788,False,False,False,True,-2.9113987712983183,0.054399584049502764,0.44378000976296533,66.66592502611242,0.1857054062450333,0.0,4.896912173191032,0.6388082767408277,0.999284148822526,False,False,False
batch2/case144/figure_4__panel_a/curve_1,True,0.5864561882415409,1.797606734455974,0.15014720735107875,197.0399941556604,0.0,0.0,11344.387870617016,17.510142134895528,0.9729644988646654,False,False,False,True,0.36062586416523984,1.4342267648583038,0.18729902111360058,157.95600363015987,0.7131868613388289,0.0,8485.780009281923,15.144154174342924,0.979777021229206,False,False,False
batch2/case144/figure_4__panel_a/curve_2,True,0.7779762544236555,2.1770619847992174,0.15756886770916093,187.7592019862261,0.0,0.0,1482.1872225642273,8.608679406750571,0.9743909292315136,False,False,False,True,-1.449403773267462,0.2347101868717696,0.36236515639677486,81.6441767004522,1.1385962041570339,0.0,11.858006250663186,0.7700002029435832,0.9997951186485597,False,False,False
batch2/case144/figure_4__panel_a/curve_3,True,-0.028247709802169813,0.9721475265017573,0.22190604709075742,133.32221111957938,0.0,0.0,637.5253045086552,6.123845891309572,0.9872927267183663,False,False,False,True,-0.7787962888950157,0.45895813194182905,0.30494773878700765,97.01663956134165,0.5336265765265994,0.0,76.67043912434595,2.1236821397854904,0.9984717905066893,False,False,False
batch2/case144/figure_4__panel_a/curve_4,True,-0.39981978078968644,0.6704408614712974,0.3555129897829432,83.21778868616944,0.0,0.0,42.737032789837144,1.6343391781894057,0.9960018804414713,False,False,False,True,-0.39981977584514417,0.6704408647863206,0.355512989417559,83.21778877169787,6.872740115011354e-17,0.0,42.737032789836974,1.6343391781894023,0.9960018804414713,False,False,False
batch2/case144/figure_4__panel_a/curve_5,True,-0.08786472431311947,0.9158847652843088,0.2680295045517154,110.37965730088851,0.0,0.0,164.55329487094755,2.8683906190662696,0.9971568659415055,False,False,False,True,-0.08786472734849943,0.9158847625042507,0.2680295047988336,110.37965719912054,4.582264667095328e-18,0.0,164.55329487094787,2.8683906190662722,0.9971568659415055,False,False,False
batch2/case144/figure_4__panel_f/curve_1,True,-0.3472951687240574,0.7065967322178786,0.3327896908309867,88.9000040387987,0.0,0.0,464.30960308614056,4.072159847612201,0.9914433243252159,False,False,False,True,-0.3472951631974014,0.7065967361229957,0.33278969037069056,88.90000416176022,1.793740779668006e-21,0.0,464.3096030861406,4.072159847612201,0.9914433243252159,False,False,False
batch2/case144/figure_4__panel_f/curve_2,True,0.17693767222025397,1.1935566990697006,0.2844313199395845,104.01458202714589,0.0,0.0,4312.349563940923,11.099999438791393,0.9684957461558417,False,False,False,True,0.1769375890896745,1.1935565998486448,0.2844313268775624,104.01457948997503,1.7212543742196463e-23,0.0,4312.349563940801,11.099999438791235,0.9684957461558426,False,False,False
batch2/case15/figure_3__panel_a/curve_1h,True,-0.33672236779667825,0.7141070715033779,0.22612220843232278,130.8363520065298,0.0,0.0,352.4039430644578,3.4273602235756595,0.9944752203543126,False,False,False,True,-0.7946628031129559,0.45173353238492775,0.28260286428439874,104.68756193911848,0.6841124516540907,0.0,78.09934671786908,1.6134780932080555,0.998775604843305,False,False,False
batch2/case15/figure_3__panel_a/curve_2h,True,1.8044326429341868,6.076522912127328,0.16532876334444863,178.94650791833124,0.0,0.0,12097.715092278293,17.177491719191288,0.9243491055009707,False,False,False,True,-1.1640450253265318,0.31222068255334445,0.9899999999999999,29.88384329186393,1.6674023485749148,0.0,57.423189254212396,1.1834549385448336,0.9996409143711079,False,True,False
batch2/case15/figure_3__panel_a/curve_3h,True,0.08242758314845862,1.0859200316818767,0.20731090493146798,142.70838704179783,0.0,0.0,2031.529862694803,7.967766826985626,0.9734088444255646,False,False,False,True,-1.2701739539851307,0.2807827742473552,0.40497140513809915,73.0545527007185,1.850606486344676,0.0,25.047356993510007,0.884720241685013,0.9996721494580152,False,False,False
batch2/case15/figure_3__panel_a/curve_pt,True,0.8719033301669806,2.3914582591920666,0.7653946382178138,38.65326902188995,0.0,0.0,1.321486124199253,0.3188303291478995,0.9995370714301869,False,False,False,True,0.8127677402027955,2.2541382298534662,0.816997489259772,36.21186753676602,0.05091296749598421,0.0,0.6896341216932355,0.2303232046316379,0.9997584149149934,False,False,False
batch2/case15/figure_3__panel_e/curve_1,True,1.8139132713235808,6.134406118787277,0.16596092825970624,178.2648793856394,0.0,0.0,12898.734171221915,16.745365466055997,0.9437888372121988,False,False,False,True,-0.2787834005332228,0.75670378710262,0.8039346989322048,36.80025865065959,1.627113372386951,0.0,334.9336300408436,2.698363554166325,0.9985403987281682,False,False,False
batch2/case15/figure_3__panel_e/curve_2,True,2.3306772730804672,10.284904863938504,0.1417424718719367,208.7236413209664,0.0,0.0,6213.051451486368,13.934053891777117,0.9297849026729124,False,False,False,True,-0.5574179262644139,0.5726858735653948,0.9899999999999999,29.88384329186393,1.4604792553886936,0.0,126.17482008911239,1.9856895849514753,0.9985740698685723,False,True,False
batch2/case153/figure_4__a/curve_cc,True,3.1569806045551125,23.499534314631646,0.04726391878241358,625.9532772799525,0.0,0.0,13740.520382895871,30.26606502657817,0.9608246302993471,False,False,False,True,2.5172970867377273,12.395048603996154,0.17099281688521553,173.01899224693852,2.0750790823395837,0.0,1796.8013795918798,10.944713730356709,0.994877169396599,False,False,False
batch2/case153/figure_4__a/curve_gdy,True,3.5104744332806046,33.46414052033966,0.04931006015712611,599.9790867152242,0.0,0.0,22449.264050675483,32.6957577346311,0.9609267926405839,False,False,False,True,3.07250606163063,21.595955712579446,0.2650650061285625,111.61414813314094,1.786584914727851,0.0,2155.243141446238,10.130677459240038,0.9962487740361736,False,False,False
batch2/case153/figure_4__a/curve_gdy_pd1,True,3.128513959234552,22.84001312036737,0.21267689648032773,139.1077514697599,0.0,0.0,496.8076346673049,7.429727336609817,0.9762083445586062,False,False,False,True,2.4063696883795735,11.093614675977829,0.4125872702861987,71.70605345730398,0.16320599686672704,0.0,33.098208739656684,1.9177014232801577,0.9984149575749001,False,False,False
batch2/case153/figure_4__a/curve_gdy_pd2,True,3.592034350304081,36.30786375955784,0.088393108890889,334.698091629117,0.0,0.0,6035.531310144492,18.842273045944093,0.9667296213123094,False,False,False,True,2.85047565586003,17.29600683128447,0.23159371326938602,127.74528479765982,0.4692541730146633,0.0,591.7474520824499,5.899887596548668,0.9967380399824671,False,False,False
batch2/case153/figure_4__a/curve_ptc,True,2.8108050370550473,16.62329520219534,0.18232543572888926,162.26482465637446,0.0,0.0,209.61219449441182,4.825996667291889,0.9871712774509795,False,False,False,True,1.9332361165520426,6.911841613682306,0.30016469623789216,98.56257324644875,0.13195019244105216,0.0,46.70293036425887,2.2779847420291586,0.9971416790072045,False,False,False
batch2/case155/figure_3__panel_a/curve_1,True,-0.6856710739854244,0.5037520612161362,0.2075273282631048,142.55956122288234,0.0,0.0,4384.187140792841,12.295481565351194,0.9789249029795436,False,False,False,True,-0.6856713946367312,0.5037518996874054,0.20752734298863623,142.5595511072741,2.0298778024671958e-22,0.0,4384.187140792956,12.295481565351356,0.978924902979543,False,False,False
batch2/case155/figure_3__panel_a/curve_11,True,1.0564274284293924,2.876077620176447,0.32874943170853954,89.99256578236327,0.0,0.0,106.76193300899735,2.026383032068159,0.9965408298403897,False,False,False,True,0.8443436952012054,2.326450452821292,0.38742112966310865,76.36394247436023,0.16740225142540766,0.0,35.951087481692035,1.1758971612820706,0.998835156637603,False,False,False
batch2/case155/figure_3__panel_a/curve_13,True,1.2471988757451722,3.480579753503483,0.32447600363621365,91.17778981312443,0.0,0.0,62.45177136823853,1.5805286630521893,0.9972677185082358,False,False,False,True,1.1438663361782073,3.1388809033208074,0.3547630500340562,83.3937042093454,0.08969172489210897,0.0,46.212912398517275,1.3596015945638968,0.9979781728770755,False,False,False
batch2/case155/figure_3__panel_a/curve_17,True,1.8638965275026798,6.448815867391398,0.29180116188512145,101.38754989122539,0.0,0.0,49.42757379244431,1.378789516379722,0.9984004333136736,False,False,False,True,1.8565199577167357,6.401420748721183,0.29503272420632026,100.27702838230279,0.011475707962515557,0.0,49.239494006936134,1.3761637593594982,0.9984065199195129,False,False,False
batch2/case155/figure_3__panel_a/curve_19,True,1.396017036523426,4.039080376666087,0.33040883666359866,89.54059811985859,0.0,0.0,72.47275214139786,1.6695548939462632,0.9974464886620453,False,False,False,True,1.3644281994549299,3.913484679429562,0.34128428881189016,86.68727459426653,0.03285505603567637,0.0,70.25462790733178,1.6438068844480835,0.9975246422468523,False,False,False
batch2/case155/figure_3__panel_a/curve_3,True,0.13525093586803352,1.144824025720866,0.23543882654685597,125.65898876096128,0.0,0.0,301.06558372531833,3.4028584348892417,0.9937208462194305,False,False,False,True,-0.3292668936427221,0.7194509742294798,0.2886963722332108,102.47792388276471,0.2936611676643863,0.0,76.0880100075077,1.7106904814622899,0.9984130756170039,False,False,False
batch2/case155/figure_3__panel_a/curve_5,True,0.07989065724379935,1.0831686245567889,0.3209343810148239,92.18396846543767,0.0,0.0,575.5110007778819,4.704788889148693,0.9775193106472674,False,False,False,True,-1.382820178204629,0.2508700562209169,0.5408528200588868,54.70065748335035,0.46812610686655975,0.0,29.78817580547516,1.0703733318059416,0.9988364102062995,False,False,False
batch2/case155/figure_3__panel_a/curve_7,True,0.4325399098899134,1.5411669818699074,0.3424333019318062,86.39640096931046,0.0,0.0,328.254728766218,3.6235602866033183,0.9795932283133443,False,False,False,True,-0.939149130167714,0.39096035024265957,0.5783366545123599,51.155334229836555,0.3898555139943066,0.0,70.00412151792592,1.673369313904446,0.9956480196635381,False,False,False
batch2/case155/figure_3__panel_a/curve_9,True,0.7138993381666121,2.041937961764505,0.337760955159804,87.59154782987811,0.0,0.0,159.47117778874122,2.577718450076388,0.9900366201422452,False,False,False,True,-0.04066552448995582,0.9601502229814781,0.4860717775999625,60.86550633534986,0.29384265947490307,0.0,13.780572677121143,0.7577536065327442,0.9991390225986702,False,False,False
batch2/case155/figure_3__panel_d/curve_1,True,-3.348519102070927,0.035136348938197004,0.31859706895491885,92.86025435196811,0.0,0.0,8397.25236218045,20.490549482847513,0.8314922411694836,False,False,False,True,-3.34851910909423,0.03513634869142377,0.31859706932110815,92.86025424523633,6.702821003180387e-18,0.0,8397.252362180452,20.490549482847516,0.8314922411694836,False,False,False
batch2/case155/figure_3__panel_d/curve_11,True,-9.41194311646418,8.174195878883986e-05,0.5807187690891329,50.94549450390567,0.0,0.0,447.2260884283218,4.614810982190782,0.9757696027159958,False,False,False,True,-14.452728404680258,5.28761475007135e-07,0.854321168331524,34.629839404218835,0.3278061991863836,0.0,19.453064560765252,0.9624637175787398,0.9989460465413473,False,False,False
batch2/case155/figure_3__panel_d/curve_13,True,-4.883391579120295,0.00757129179757064,0.38882921955394584,76.08740128348478,0.0,0.0,16545.728867912516,23.102666280918758,0.7921784691432021,False,False,False,True,-4.883391604600036,0.007571291604656089,0.3888292207352031,76.08740105233242,7.157574484395015e-17,0.0,16545.72886791252,23.10266628091876,0.7921784691432021,False,False,False
batch2/case155/figure_3__panel_d/curve_3,True,-3.5605736960358887,0.028422514152280354,0.3336074387989857,88.6820898402438,0.0,0.0,4019.4156753322145,13.834765861567414,0.8889357184390193,False,False,False,True,-3.560573729357723,0.028422513205190066,0.33360744053040836,88.68208937998375,6.21854730706012e-17,0.0,4019.415675332215,13.834765861567416,0.8889357184390193,False,False,False
batch2/case155/figure_3__panel_d/curve_5,True,-6.783786627183996,0.0011319803848933588,0.4801447291099459,61.61684814032556,0.0,0.0,209.40413408101168,4.363111213561964,0.9827197838002427,False,False,False,True,-7.618720627866213,0.0004911698182911243,0.5290419120086483,55.9218545589667,0.11096087550862561,0.0,192.20288605984442,4.180070530721227,0.9841392461523872,False,False,False
batch2/case155/figure_3__panel_d/curve_7,True,-6.353163358123244,0.0017412302800149059,0.46254234396181565,63.9617220891405,0.0,0.0,620.1716584311899,5.568535078596479,0.9689891405883243,False,False,False,True,-10.334822015707584,3.248207966234169e-05,0.7078134420315069,41.79774373037178,0.6237476720988869,0.0,290.3941624803517,3.81047347766883,0.9854792259139512,False,False,False
batch2/case155/figure_3__panel_d/curve_9,True,-7.462492808515305,0.0005742229579866912,0.5156261047569756,57.3768561870801,0.0,0.0,279.33072718196286,3.647117107955417,0.9864935910020312,False,False,False,True,-9.148286845706794,0.0001064019296187303,0.6134490174336009,48.22732455048318,0.1734662977285151,0.0,171.02239085453357,2.853756011649456,0.9917305969808788,False,False,False
batch2/case155/figure_3__panel_e/curve_1,True,-0.7330608815676327,0.4804361789452985,0.1333704430939102,221.8257971754175,0.0,0.0,42.245330130682596,1.4911198569969697,0.9994990453311631,False,False,False,True,-0.8752843144951408,0.41674351661070835,0.14148967073714422,209.09657012282918,0.3246020583825578,0.0,16.20389230342858,0.9234914385215257,0.999807850584251,False,False,False
batch2/case155/figure_3__panel_e/curve_13,True,0.014034640925240986,1.0141335888558582,0.10959779693928627,269.94160179455474,0.0,0.0,16966.614321364275,22.017275244267545,0.9698058110425276,False,False,False,True,0.01403465237986127,1.0141336004723736,0.10959779647830895,269.9416029299513,2.5843793229855046e-25,0.0,16966.614321364254,22.01727524426753,0.9698058110425276,False,False,False
batch2/case155/figure_3__panel_f/curve_1,True,-7.241284149663214,0.000716391215639087,0.2927440613642245,101.06099068611472,0.0,0.0,63.43999812914844,2.1287152082409513,0.9975529754844636,False,False,False,True,-7.2412841178345,0.0007163912384408984,0.29274406045009377,101.06099100169057,3.032625329872337e-19,0.0,63.43999812914779,2.1287152082409406,0.9975529754844636,False,False,False
batch2/case155/figure_3__panel_f/curve_11,True,-2.6926431430821345,0.06770175724277143,0.16935189026146968,174.6954510709489,0.0,0.0,59984.561554742366,59.40120891755654,0.7861712008547279,False,False,False,True,-2.692643145363274,0.06770175708833426,0.16935189034203882,174.69545098783757,6.641199080002237e-23,0.0,59984.56155474237,59.40120891755654,0.7861712008547279,False,False,False
