curve_uid,paper_key,native_index,j,eta_mV
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,7,4.492099322799092,125.39030402629412
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,8,5.16930022573363,128.67707477403445
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,9,5.846501128668167,131.9638455217748
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,10,6.749435665914216,135.25061626951515
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,11,7.8781038374717784,138.5373870172555
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,12,9.232505643340854,141.82415776499585
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,13,11.038374717832953,145.1109285127362
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,14,12.618510158013539,148.39769926047651
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,15,13.972911963882614,151.6844700082169
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,16,14.650112866817151,154.9712407559572
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,17,15.553047404063202,158.25801150369756
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,18,16.681715575620764,161.54478225143794
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,19,18.93905191873589,164.83155299917826
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,20,21.196388261851013,168.1183237469186
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,21,23.00225733634311,171.40509449465895
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,22,23.90519187358916,174.6918652423993
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,23,24.80812641083521,177.97863599013962
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,24,26.3882618510158,181.26540673788
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,25,27.742663656884872,184.55217748562032
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,26,28.871331828442436,187.83894823336067
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,27,30.22573363431151,191.12571898110104
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,28,31.580135440180584,194.41248972884136
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,29,33.16027088036117,197.69926047658174
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,30,34.96613995485327,200.98603122432206
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,31,36.77200902934537,204.2728019720624
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,32,38.57787810383747,207.55957271980276
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,33,41.06094808126411,210.8463434675431
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,34,43.769751693002256,214.13311421528346
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,35,45.80135440180587,217.4198849630238
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,36,47.38148984198645,220.70665571076415
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,37,48.73589164785553,223.99342645850447
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,38,50.76749435665914,227.28019720624485
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,39,52.57336343115124,228.923582580115
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,40,55.95936794582393,230.56696795398517
batch2/case192/figure_5__panel_c/curve_1,10.1002/adfm.202209397,41,59.57110609480812,232.21035332785536
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,0,0.203160270880356,36.64749383730478
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,1,0.4288939051918685,76.08874281018893
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,2,0.6546275395033809,89.23582580115031
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,3,0.8803611738148933,95.80936729663101
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,4,1.1060948081264057,99.09613804437136
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,5,1.3318284424379183,102.38290879211169
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,6,1.5575620767494307,105.66967953985204
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,7,1.783295711060943,108.95645028759239
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,8,2.0090293453724555,112.24322103533272
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,9,2.4604966139954803,115.52999178307307
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,10,2.911963882618505,118.81676253081342
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,11,3.3634311512415302,122.10353327855377
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,12,4.040632054176068,125.39030402629412
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,13,4.492099322799092,128.67707477403445
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,14,5.16930022573363,131.9638455217748
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,15,5.846501128668167,135.25061626951515
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,16,6.749435665914216,138.5373870172555
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,17,7.652370203160266,141.82415776499585
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,18,8.781038374717829,145.1109285127362
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,19,9.458239277652366,148.39769926047651
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,20,10.361173814898416,151.6844700082169
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,21,11.489841986455978,154.9712407559572
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,22,12.618510158013539,158.25801150369756
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,23,13.972911963882614,161.54478225143794
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,24,15.553047404063202,164.83155299917826
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,25,16.681715575620764,168.1183237469186
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,26,18.26185101580135,171.40509449465895
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,27,19.616252821670425,174.6918652423993
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,28,20.9706546275395,177.97863599013962
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,29,22.325056433408573,181.26540673788
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,30,23.90519187358916,184.55217748562032
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,31,25.71106094808126,187.83894823336067
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,32,27.742663656884872,191.12571898110104
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,33,29.774266365688483,194.41248972884136
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,34,31.805869074492097,197.69926047658174
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,35,33.16027088036117,200.98603122432206
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,36,34.51467268623025,204.2728019720624
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,37,36.09480812641083,207.55957271980276
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,38,37.674943566591416,210.8463434675431
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,39,40.158013544018054,214.13311421528346
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,40,42.64108352144469,217.4198849630238
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,41,44.44695259593679,220.70665571076415
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,42,45.57562076749436,223.99342645850447
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,43,46.93002257336343,227.28019720624485
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,44,48.510158013544014,230.56696795398517
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,45,50.99322799097065,233.85373870172552
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,46,53.7020316027088,237.14050944946587
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,47,54.604966139954854,238.78389482333603
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,48,55.5079006772009,240.42728019720622
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,49,57.313769751693,242.0706655710764
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,50,58.668171557562076,243.71405094494656
batch2/case192/figure_5__panel_c/curve_2,10.1002/adfm.202209397,51,59.57110609480812,245.35743631881672
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,0,24.86872272760888,33.83952658602382
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,1,28.751571629317333,39.32207814811589
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,2,32.63442053102579,46.63214689757199
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,3,36.51726943273424,52.11469845966406
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,4,40.400118334442695,55.76973283439211
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,5,48.1658161378596,59.424767209120155
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,6,55.931513941276506,63.07980158384821
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,7,59.81436284298496,66.73483595857626
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,8,79.22860735152723,70.3898703333043
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,9,90.8771540566526,74.04490470803235
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,10,102.52570076177795,77.69993908276041
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,11,118.05709636861177,81.35497345748844
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,12,129.70564307373712,85.0100078322165
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,13,141.3541897788625,88.66504220694455
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,14,160.76843428740477,92.3200765816726
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,15,180.18267879594703,95.97511095640064
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,16,203.47977220619777,99.63014533112869
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,17,226.77686561644848,103.28517970585673
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,18,238.42541232157384,106.94021408058478
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,19,257.8396568301161,110.59524845531284
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,20,292.7852969454922,114.25028283004087
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,21,316.0823903557429,117.90531720476893
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,22,362.67657717624434,121.56035157949698
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,23,389.8565194882035,125.21538595422501
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,24,397.6222172916204,128.87042032895306
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,25,451.9821019155388,132.52545470368113
batch2/case194/figure_4__panel_a/curve_1,10.1002/adfm.202209465,26,486.9277420309149,136.18048907840918
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,0,24.86872272760888,100.5439039248107
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,1,28.751571629317333,108.7677312679488
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,2,32.63442053102579,114.25028283004087
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,3,36.51726943273424,119.73283439213296
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,4,40.400118334442695,125.21538595422501
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,5,48.1658161378596,130.69793751631713
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,6,59.81436284298496,136.18048907840918
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,7,75.34575844981877,141.66304064050126
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,8,94.76000295836104,147.14559220259332
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,9,110.29139856519487,152.6281437646854
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,10,137.47134087715403,158.11069532677746
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,11,160.76843428740477,163.59324688886954
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,12,184.06552769765548,169.0757984509616
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,13,211.24547000961465,174.55835001305368
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,14,246.19111012499073,180.04090157514574
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,15,281.13675024036684,185.52345313723782
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,16,331.61378596257674,191.0060046993299
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,17,358.7937282745359,196.48855626142196
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,18,420.91931070187115,201.97110782351405
batch2/case194/figure_4__panel_a/curve_2,10.1002/adfm.202209465,19,459.7477997189557,207.4536593856061
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,0,32.63442053102579,183.69593594987379
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,1,36.51726943273424,194.66103907405795
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,2,40.400118334442695,205.6261421982421
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,3,44.28296723615115,212.93621094769819
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,4,52.04866503956806,220.2462796971543
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,5,55.931513941276506,227.55634844661037
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,6,63.69721174469342,234.8664171960665
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,7,71.46290954811032,242.1764859455226
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,8,83.11145625323569,249.48655469497865
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,9,98.6428518600695,256.7966234444348
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,10,110.29139856519487,264.10669219389086
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,11,129.70564307373712,271.41676094334696
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,12,149.1198875822794,278.72682969280305
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,13,176.29982989423857,286.03689844225914
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,14,203.47977220619777,293.3469671917153
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,15,238.42541232157384,300.65703594117133
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,16,277.25390133865835,307.9671046906274
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,17,316.0823903557429,315.2771734400836
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,18,366.5594260779528,322.58724218953967
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,19,424.80215960357964,329.8973109389957
batch2/case194/figure_4__panel_a/curve_3,10.1002/adfm.202209465,20,451.9821019155388,337.20737968845185
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,0,52.04866503956806,243.0902445392046
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,1,59.81436284298496,251.31407188234266
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,2,67.58006064640188,256.7966234444348
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,3,71.46290954811032,262.2791750065269
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,4,79.22860735152723,267.7617265686189
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,5,86.99430515494414,273.244278130711
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,6,94.76000295836104,278.72682969280305
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,7,106.40854966348641,284.20938125489516
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,8,121.93994527032022,289.69193281698716
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,9,137.47134087715403,295.1744843790793
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,10,153.00273648398786,300.65703594117133
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,11,176.29982989423857,306.13958750326344
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,12,203.47977220619777,311.6221390653555
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,13,230.65971451815693,317.10469062744755
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,14,257.8396568301161,322.58724218953967
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,15,292.7852969454922,328.0697937516317
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,16,331.61378596257674,333.5523453137238
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,17,370.44227497966125,339.03489687581583
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,18,405.38791509503733,344.51744843790794
batch2/case194/figure_4__panel_a/curve_4,10.1002/adfm.202209465,19,455.86495081724723,350.0
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,0,5.454478219066611,72.21738752066832
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,1,13.22017602248352,170.90331563832564
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,2,20.985873825900427,214.76372813506222
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,3,24.86872272760888,231.21138282133845
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,4,32.63442053102579,242.1764859455226
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,5,40.400118334442695,253.14158906970675
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,6,48.1658161378596,264.10669219389086
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,7,59.81436284298496,275.07179531807503
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,8,67.58006064640188,286.03689844225914
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,9,83.11145625323569,297.0020015664433
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,10,90.8771540566526,307.9671046906274
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,11,106.40854966348641,318.9322078148116
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,12,121.93994527032022,329.8973109389957
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,13,133.58849197544558,340.86241406317987
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,14,145.23703868057095,351.82751718736404
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,15,168.53413209082166,362.7926203115482
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,16,191.8312255010724,373.7577234357323
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,17,215.1283189113231,384.7228265599165
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,18,246.19111012499073,395.6879296841006
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,19,285.01959914207526,406.65303280828476
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,20,331.61378596257674,417.6181359324689
batch2/case194/figure_4__panel_a/curve_5,10.1002/adfm.202209465,21,397.6222172916204,428.58323905665304
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,0,1.5165876777251133,25.578231292517135
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,1,1.9905213270142128,5.986394557823255
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,2,3.886255924170611,3.8095238095236863
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,3,5.7819905213270095,13.605442176870627
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,4,10.521327014218004,23.401360544217567
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,5,19.999999999999996,33.19727891156451
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,6,31.374407582938385,42.993197278911445
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,7,42.74881516587678,52.789115646258395
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,8,53.649289099526065,62.58503401360534
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,9,64.54976303317535,72.38095238095227
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,10,74.02843601895735,82.17687074829921
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,11,85.40284360189574,91.97278911564617
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,12,93.45971563981043,105.03401360544207
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,13,95.82938388625593,108.29931972789106
batch2/case196/figure_8__panel_A/curve_1,10.1002/adfm.202210236,14,97.25118483412322,111.56462585034004
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,0,0.5687203791469141,189.93197278911555
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,1,1.0426540284360137,225.85034013605434
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,2,1.5165876777251133,242.17687074829925
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,3,1.9905213270142128,258.5034013605441
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,4,3.4123222748815114,287.89115646258495
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,5,5.30805687203791,314.0136054421768
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,6,7.677725118483408,340.1360544217686
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,7,9.099526066350705,356.46258503401356
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,8,11.943127962085303,376.0544217687074
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,9,15.7345971563981,405.44217687074826
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,10,19.052132701421797,425.0340136054421
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,11,21.421800947867293,441.36054421768705
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,12,24.739336492890992,460.9523809523809
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,13,28.530805687203788,480.54421768707476
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,14,30.900473933649284,496.8707482993197
batch2/case196/figure_8__panel_A/curve_2,10.1002/adfm.202210236,15,32.322274881516584,506.6666666666666
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,0,4.360189573459711,105.03401360544207
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,1,6.255924170616109,124.62585034013595
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,2,10.521327014218004,150.7482993197278
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,3,16.682464454976298,176.87074829931964
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,4,25.68720379146919,202.99319727891148
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,5,34.691943127962084,229.11564625850332
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,6,42.74881516587678,248.7074829931972
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,7,57.91469194312796,284.62585034013597
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,8,71.65876777251185,307.48299319727886
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,9,85.40284360189574,333.60544217687067
batch2/case196/figure_8__panel_A/curve_3,10.1002/adfm.202210236,10,97.25118483412322,356.46258503401356
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,0,1.516587677725113,39.72789115646247
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,1,1.990521327014213,65.85034013605431
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,2,2.938388625592412,118.09523809523799
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,3,3.886255924170611,131.15646258503392
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,4,4.8341232227488105,144.21768707482985
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,5,7.203791469194308,157.27891156462576
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,6,9.573459715639805,170.34013605442166
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,7,13.364928909952601,183.4013605442176
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,8,20.947867298578196,196.4625850340135
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,9,22.369668246445492,209.52380952380943
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,10,27.58293838862559,222.58503401360537
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,11,33.27014218009478,235.6462585034013
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,12,41.800947867298575,248.7074829931972
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,13,48.43601895734597,261.76870748299314
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,14,58.86255924170616,274.82993197278904
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,15,68.81516587677724,287.89115646258495
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,16,75.92417061611374,300.95238095238085
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,17,90.61611374407583,314.0136054421768
batch2/case196/figure_8__panel_A/curve_4,10.1002/adfm.202210236,18,93.93364928909952,327.0748299319727
batch2/case196/figure_8__panel_A/curve_5,10.1002/adfm.202210236,0,2.4644549763033123,74.55782312925184
batch2/case196/figure_8__panel_A/curve_5,10.1002/adfm.202210236,1,2.938388625592412,35.374149659864074
batch2/case196/figure_8__panel_A/curve_5,10.1002/adfm.202210236,2,3.4123222748815114,3.8095238095236863
batch2/case196/figure_8__panel_A/curve_5,10.1002/adfm.202210236,3,3.886255924170611,13.605442176870627
batch2/case196/figure_8__panel_A/curve_5,10.1002/adfm.202210236,4,5.30805687203791,29.931972789115527
