curve_uid,paper_key,paper_title,figure_id,panel_id,curve_label,condition_label,regime_class,current_density_basis,eta_rule,selected_current_sign,canonical_fit_eligible,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV
batch8/case1620/figure_4__panel_a/curve_4,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,a,Pt-(LaCeSmYEr)O,Pt-(LaCeSmYEr)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,52,4.137931034482753,99.77011494252875,0.7407407407407408,18.333333333333336
batch8/case1620/figure_4__panel_a/curve_5,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,a,Pt-(LaCeSmYYb)O,Pt-(LaCeSmYYb)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,51,2.2988505747126373,99.77011494252875,7.7777777777777795,43.33333333333334
batch8/case1620/figure_4__panel_a/curve_6,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,a,Pt-(LaCeSmYLu)O,Pt-(LaCeSmYLu)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,29,3.6781609195402236,90.11494252873564,4.074074074074074,37.40740740740742
batch8/case1620/figure_4__panel_b/curve_1,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,b,Pt-(LaCeSmYErGd)O,Pt-(LaCeSmYErGd)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,31,3.7296037296037294,99.53379953379954,0.9416195856873825,30.13182674199624
batch8/case1620/figure_4__panel_b/curve_2,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,b,Pt-(LaCeSmYErYb)O,Pt-(LaCeSmYErYb)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,38,0.6993006993006993,94.17249417249417,1.3182674199623354,44.256120527306976
batch8/case1620/figure_4__panel_b/curve_3,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,b,Pt-(LaCeSmYErLu)O,Pt-(LaCeSmYErLu)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,35,5.128205128205128,93.47319347319348,0.5649717514124295,26.177024482109232
batch8/case1620/figure_4__panel_b/curve_4,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,b,Pt-(LaCeSmYErGdYb)O,Pt-(LaCeSmYErGdYb)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,18,3.9627039627039626,97.43589743589743,0.7532956685499059,13.559322033898308
batch8/case1620/figure_4__panel_b/curve_5,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,b,Pt-(LaCeSmYErGdLu)O,Pt-(LaCeSmYErGdLu)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,63,0.4662004662004662,97.66899766899766,0.9416195856873825,74.38794726930321
batch8/case1620/figure_4__panel_b/curve_6,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_4,b,Pt-(LaCeSmYErGdYbLu)O,Pt-(LaCeSmYErGdYbLu)O,acidic,True,minus_E_RHE_negative_branch,-1.0,True,30,1.8648018648018647,91.84149184149184,1.5065913370998119,23.352165725047087
batch8/case1620/figure_5__panel_a/curve_1,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,a,Pt-(LaSmY)O,Pt-(LaSmY)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,35,3.519331923431493,97.46759937096687,95.0699620766314,255.2635020269387
batch8/case1620/figure_5__panel_a/curve_2,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,a,Pt-(LaCeSmY)O,Pt-(LaCeSmY)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,22,2.038934981833966,95.41781899029337,6.2769713613181946,95.98535373349029
batch8/case1620/figure_5__panel_a/curve_3,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,a,Pt-(LaCeSmYGd)O,Pt-(LaCeSmYGd)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,4.771975489398631,96.7843392440757,30.992546096508466,145.41650320387083
batch8/case1620/figure_5__panel_a/curve_4,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,a,Pt-(LaCeSmYEr)O,Pt-(LaCeSmYEr)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,1.1279214793124106,96.32883249281493,35.56950438080296,168.30129462534333
batch8/case1620/figure_5__panel_a/curve_5,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,a,Pt-(LaCeSmYYb)O,Pt-(LaCeSmYYb)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,48,3.4054552356162984,98.94799631256438,35.56950438080296,250.6865437426442
batch8/case1620/figure_5__panel_a/curve_6,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,a,Pt-(LaCeSmYLu)O,Pt-(LaCeSmYLu)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,24,1.5834282305731882,97.01209261970608,3.5307963907414974,108.80083692951489
batch8/case1620/figure_5__panel_b/curve_1,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,b,Pt-(LaCeSmYErGd)O,Pt-(LaCeSmYErGd)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,3.0916154095176425,99.51440595662027,49.15785350567957,199.41245593419504
batch8/case1620/figure_5__panel_b/curve_2,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,b,Pt-(LaCeSmYErYb)O,Pt-(LaCeSmYErYb)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,32,3.272903852379409,99.96762706377467,16.47473560517042,175.2839796318057
batch8/case1620/figure_5__panel_b/curve_3,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,b,Pt-(LaCeSmYErLu)O,Pt-(LaCeSmYErLu)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,2.0718679184202,78.66623502751699,48.06110458284369,486.7606737171954
batch8/case1620/figure_5__panel_b/curve_4,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,b,Pt-(LaCeSmYErGdYb)O,Pt-(LaCeSmYErGdYb)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,18,3.4315312398834568,99.74101651019747,8.578143360752037,76.57657657657656
batch8/case1620/figure_5__panel_b/curve_5,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,b,Pt-(LaCeSmYErGdLu)O,Pt-(LaCeSmYErGdLu)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,26,0.712204596956943,96.79507931369375,41.48061104582842,482.3736780258519
batch8/case1620/figure_5__panel_b/curve_6,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,b,Pt-(LaCeSmYErGdYbLu)O,Pt-(LaCeSmYErGdYbLu)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,36,1.2107478148268045,99.74101651019747,6.713670191930993,190.638464551508
batch8/case1620/figure_5__panel_c/curve_1,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,c,Pt-CeO2,Pt-CeO2,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,38,2.677988242978447,98.80796864794252,31.83492999263076,169.63890935887986
batch8/case1620/figure_5__panel_c/curve_2,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,c,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,30,1.1920313520574806,96.63618549967342,7.516580692704446,113.63301400147381
batch8/case1620/figure_5__panel_c/curve_3,10.1021/jacs.3c13367,Pt-Modified High Entropy Rare Earth Oxide for Efficient Hydrogen Evolution in pH-Universal Environments,figure_5,c,Pt-(LaCeSmYErGdYb)O,Pt-(LaCeSmYErGdYb)O,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,27,2.1064663618549986,95.72175048987589,1.621223286661704,78.9977892409727
batch8/case1625/figure_5__c/curve_10_0_MPa,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,c,"Ru-SFEC, 10.0 MPa",10.0 MPa,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,28,2.528490028490029,24.665242165242166,0.9796718099437385,139.84815086945878
batch8/case1625/figure_5__c/curve_2_5_MPa,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,c,"Ru-SFEC, 2.5 MPa",2.5 MPa,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,2.2293447293447297,25.612535612535616,0.9796718099437385,155.27798187607158
batch8/case1625/figure_5__c/curve_5_0_MPa,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,c,"Ru-SFEC, 5.0 MPa",5.0 MPa,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,22,3.4259259259259265,25.113960113960115,0.9796718099437385,108.98848885623322
batch8/case1625/figure_5__c/curve_7_5_MPa,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,c,"Ru-SFEC, 7.5 MPa",7.5 MPa,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,3.3262108262108265,24.964387464387464,3.551310311045869,157.8496203771737
batch8/case1625/figure_5__d/curve_1,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,d,Initial,Initial,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,37,3.3152535604951407,25.932051111406892,5.323145495065265,112.39095829353711
batch8/case1625/figure_5__d/curve_2,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,d,"10,000 cycles","10,000 cycles",alkaline,True,minus_E_RHE_negative_branch,-1.0,True,37,3.3152535604951407,25.932051111406892,0.2515122572429355,107.31932505571477
batch8/case1625/figure_5__e/curve_1,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,e,Initial,Initial,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,36,4.065191342769417,25.756384333108663,0.5624296962878788,37.307836520434904
batch8/case1625/figure_5__e/curve_2,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,e,"10,000 cycles","10,000 cycles",alkaline,True,minus_E_RHE_negative_branch,-1.0,True,39,1.9302778401857275,25.52048228862428,7.31158605174349,131.9835020622422
batch8/case1625/figure_5__f/curve_1,10.1021/jacs.4c00332,Scalable Design of Ru-Embedded Carbon Fabric Using Conventional Carbon Fiber Processing for Robust Electrocatalysts,figure_5,f,Initial,Initial,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,54,0.6083202511773941,20.996860282574566,0.9838118236293614,399.1592880779895
batch8/case1626/figure_2__panel_A/curve_black,10.1021/jacs.4c00369,Temporally Decoupled Ammonia Splitting by a Zn–NH3 Battery with an Ammonia Oxidation/Hydrogen Evolution Bifunctional Electrocatalyst as a Cathode,figure_2,a,Mo2C/NiCu@C,Mo2C/NiCu@C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,18,5.605260321224522,185.99762854371028,32.85198555956687,290.6137184115524
batch8/case1626/figure_2__panel_A/curve_blue,10.1021/jacs.4c00369,Temporally Decoupled Ammonia Splitting by a Zn–NH3 Battery with an Ammonia Oxidation/Hydrogen Evolution Bifunctional Electrocatalyst as a Cathode,figure_2,a,Mo2C NPs,Mo2C NPs,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,4.203945240918391,195.53735043656351,7.220216606498195,474.7292418772563
batch8/case1626/figure_2__panel_A/curve_purple,10.1021/jacs.4c00369,Temporally Decoupled Ammonia Splitting by a Zn–NH3 Battery with an Ammonia Oxidation/Hydrogen Evolution Bifunctional Electrocatalyst as a Cathode,figure_2,a,NiCu NPs,NiCu NPs,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,35,0.9701412094426987,174.2481405626819,6.317689530685921,599.2779783393502
batch8/case1626/figure_2__panel_A/curve_red,10.1021/jacs.4c00369,Temporally Decoupled Ammonia Splitting by a Zn–NH3 Battery with an Ammonia Oxidation/Hydrogen Evolution Bifunctional Electrocatalyst as a Cathode,figure_2,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,20,6.629298264525161,187.99180769645358,5.415162454873646,279.78339350180505
batch8/case1632/figure_4__a/curve_1,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_4,a,Ru2Ge3,Ru2Ge3,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,9,55.97014925373134,499.99999999999994,41.0,121.0
batch8/case1632/figure_4__a/curve_2,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_4,a,Ru2Ge3/RuGe,Ru2Ge3/RuGe,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,6,48.50746268656716,455.2238805970149,31.0,81.0
batch8/case1632/figure_4__a/curve_3,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_4,a,RuGe,RuGe,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,8,26.119402985074625,458.955223880597,31.0,101.0
batch8/case1632/figure_4__a/curve_4,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_4,a,Ru/C,Ru/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,11,26.119402985074625,455.2238805970149,31.0,161.0
batch8/case1632/figure_4__a/curve_5,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_4,a,Pt/C,Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,22,3.731343283582089,496.26865671641787,21.0,231.0
batch8/case1632/figure_5__b/curve_blue_dotted,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_5,b,Ru2Ge3,Ru2Ge3 in 1.0 M KOD + D2O,alkaline,True,abs_overpotential_axis,-1.0,True,20,8.545507755340955,482.996780801873,27.38589211618257,185.0622406639004
batch8/case1632/figure_5__b/curve_blue_solid,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_5,b,Ru2Ge3,Ru2Ge3 in 1.0 M KOH + H2O,alkaline,True,abs_overpotential_axis,-1.0,True,13,8.545507755340955,482.996780801873,19.087136929460584,118.67219917012447
batch8/case1632/figure_5__b/curve_purple_solid,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_5,b,Ru2Ge3/RuGe,Ru2Ge3/RuGe in 1.0 M KOH + H2O,alkaline,True,abs_overpotential_axis,-1.0,True,9,8.545507755340955,497.74656131109157,19.087136929460584,85.47717842323651
batch8/case1632/figure_5__b/curve_red_dotted,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_5,b,RuGe,RuGe in 1.0 M KOD + D2O,alkaline,True,abs_overpotential_axis,-1.0,True,19,8.545507755340955,497.74656131109157,19.087136929460584,168.46473029045643
batch8/case1632/figure_5__b/curve_red_solid,10.1021/jacs.4c01985,Heterophase Intermetallic Compounds for Electrocatalytic Hydrogen Production at Industrial-Scale Current Densities,figure_5,b,RuGe,RuGe in 1.0 M KOH + H2O,alkaline,True,abs_overpotential_axis,-1.0,True,11,11.00380450687739,470.7052970441908,19.087136929460584,102.07468879668049
batch8/case1635/figure_5__panel_a/curve_1,10.1021/jacs.4c02411,Dithiocarbonate-Protected Au25 Nanorods of a Chiral D5 Configuration and NIR-II Phosphorescence,figure_5,a,Au25 DTX-Cl,Au25 DTX-Cl,acidic,True,minus_E_RHE_negative_branch,-1.0,True,37,0.8835839404743476,48.989820699633135,269.1791545515545,557.2578841422501
batch8/case1635/figure_5__panel_a/curve_2,10.1021/jacs.4c02411,Dithiocarbonate-Protected Au25 Nanorods of a Chiral D5 Configuration and NIR-II Phosphorescence,figure_5,a,Au25 DTX-Br,Au25 DTX-Br,acidic,True,minus_E_RHE_negative_branch,-1.0,True,37,0.34103239807782004,48.80897018550096,79.73607694028185,522.8136882129278
batch8/case1647/figure_3__panel_a/curve_1,10.1021/jacs.4c07607,Manipulating d-Band Center of Nickel by Single-Iodine-Atom Strategy for Boosted Alkaline Hydrogen Evolution Reaction,figure_3,a,I-Ni@C,I-Ni@C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,35,1.5384615384615385,79.12087912087912,2.748815165876756,268.15165876777246
batch8/case1647/figure_3__panel_a/curve_2,10.1021/jacs.4c07607,Manipulating d-Band Center of Nickel by Single-Iodine-Atom Strategy for Boosted Alkaline Hydrogen Evolution Reaction,figure_3,a,Ni@C,Ni@C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,39,1.7582417582417587,78.9010989010989,51.84834123222747,394.21800947867297
batch8/case1647/figure_3__panel_a/curve_3,10.1021/jacs.4c07607,Manipulating d-Band Center of Nickel by Single-Iodine-Atom Strategy for Boosted Alkaline Hydrogen Evolution Reaction,figure_3,a,20% Pt/C,20% Pt/C,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,25,0.7032967032967039,79.12087912087912,0.49289099526058155,161.9905213270142
batch8/case1647/figure_3__panel_a/curve_5,10.1021/jacs.4c07607,Manipulating d-Band Center of Nickel by Single-Iodine-Atom Strategy for Boosted Alkaline Hydrogen Evolution Reaction,figure_3,a,Ni,Ni,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,22,1.3186813186813187,79.12087912087912,185.87677725118482,350.42654028436016
batch8/case1647/figure_3__panel_a/curve_7,10.1021/jacs.4c07607,Manipulating d-Band Center of Nickel by Single-Iodine-Atom Strategy for Boosted Alkaline Hydrogen Evolution Reaction,figure_3,a,I-Ni,I-Ni,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,23,1.098901098901099,78.46153846153847,114.21800947867297,337.1563981042654
batch8/case1652/figure_7__panel_a/curve_1,10.1021/jacs.4c08100,Bioinspired Proton Pump on Ferroelectric HfO2-Coupled Ir Catalysts with Bidirectional Hydrogen Spillover for pH-Universal and Superior Hydrogen Production,figure_7,a,Ir/HfO2@C/CC,Seawater,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,34,0.8333333333333334,98.05555555555556,43.68471035137702,366.57169990503326
batch8/case1652/figure_7__panel_a/curve_2,10.1021/jacs.4c08100,Bioinspired Proton Pump on Ferroelectric HfO2-Coupled Ir Catalysts with Bidirectional Hydrogen Spillover for pH-Universal and Superior Hydrogen Production,figure_7,a,Ir/C/CC,Seawater,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,38,0.8333333333333333,99.44444444444444,95.91642924976259,452.0417853751187
batch8/case1652/figure_7__panel_a/curve_3,10.1021/jacs.4c08100,Bioinspired Proton Pump on Ferroelectric HfO2-Coupled Ir Catalysts with Bidirectional Hydrogen Spillover for pH-Universal and Superior Hydrogen Production,figure_7,a,Ir/HfO2@C/CC,Seawater + 1.0 M KOH,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,11,1.1111111111111112,97.5,5.698005698005698,100.66476733143399
batch8/case1652/figure_7__panel_a/curve_4,10.1021/jacs.4c08100,Bioinspired Proton Pump on Ferroelectric HfO2-Coupled Ir Catalysts with Bidirectional Hydrogen Spillover for pH-Universal and Superior Hydrogen Production,figure_7,a,Ir/C/CC,Seawater + 1.0 M KOH,saline_or_seawater,True,minus_E_RHE_negative_branch,-1.0,True,35,1.9444444444444444,97.22222222222221,34.188034188034194,366.57169990503326
batch8/case1660/figure_4__panel_a/curve_3,10.1021/jacs.4c10868,Atomically Precise Au24Pt(thiolate)12(dithiolate)3 Nanoclusters with Excellent Electrocatalytic Hydrogen Evolution Reactivity,figure_4,a,3,3,acidic,True,minus_E_RHE_negative_branch,-1.0,True,25,0.20179372197309545,23.37070254110613,231.06660456450862,696.8327899394505
batch8/case1660/figure_4__panel_a/curve_4,10.1021/jacs.4c10868,Atomically Precise Au24Pt(thiolate)12(dithiolate)3 Nanoclusters with Excellent Electrocatalytic Hydrogen Evolution Reactivity,figure_4,a,4,4,acidic,True,minus_E_RHE_negative_branch,-1.0,True,28,0.20179372197309547,25.31390134529148,91.33674895202606,696.8327899394505
batch8/case1661/figure_2__panel_a/curve_300c,10.1021/jacs.4c11445,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,figure_2,a,300°C,300°C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,37,4.280701754385967,96.9122807017544,2.05417791963336,44.16073328422949
batch8/case1661/figure_2__panel_a/curve_600c,10.1021/jacs.4c11445,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,figure_2,a,600°C,600°C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,47,1.1228070175438616,96.9122807017544,50.17595547917179,239.2257958916442
batch8/case1661/figure_2__panel_a/curve_70c,10.1021/jacs.4c11445,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,figure_2,a,70°C,70°C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,36,8.912280701754389,96.9122807017544,2.05417791963336,25.68540797119241
batch8/case1661/figure_2__panel_a/curve_900c,10.1021/jacs.4c11445,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,figure_2,a,900°C,900°C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,29,0.9122807017543879,46.80701754385965,136.96701857762503,393.47327931909325
batch8/case1661/figure_2__panel_a/curve_ptc,10.1021/jacs.4c11445,Understanding Pt Active Sites on Nitrogen-Doped Carbon Nanocages for Industrial Hydrogen Evolution with Ultralow Pt Usage,figure_2,a,Pt/C,Pt/C,acidic,True,minus_E_RHE_negative_branch,-1.0,True,41,1.4385964912280722,96.9122807017544,1.1948604632130309,125.36623291595059
batch8/case1663/figure_4__panel_a/curve_black_ptc,10.1021/jacs.4c11788,Atomically Dispersed Co–P Moieties via Direct Thermal Exfoliation for Alkaline Hydrogen Electrosynthesis,figure_4,a,Pt/C,Pt/C,alkaline,True,abs_overpotential_axis,-1.0,True,29,6.658130601792574,95.00640204865557,32.84608770421328,141.18658641444543
batch8/case1663/figure_4__panel_a/curve_blue_2d_mofnds,10.1021/jacs.4c11788,Atomically Dispersed Co–P Moieties via Direct Thermal Exfoliation for Alkaline Hydrogen Electrosynthesis,figure_4,a,2D MOFNDs,2D MOFNDs,alkaline,True,abs_overpotential_axis,-1.0,True,51,0.2560819462227913,91.42125480153649,30.05159071367158,279.62166809974207
batch8/case1663/figure_4__panel_a/curve_orange_cop4_ssc,10.1021/jacs.4c11788,Atomically Dispersed Co–P Moieties via Direct Thermal Exfoliation for Alkaline Hydrogen Electrosynthesis,figure_4,a,CoP4-SSC,CoP4-SSC,alkaline,True,abs_overpotential_axis,-1.0,True,33,1.5364916773367479,93.9820742637644,6.1908856405847335,143.76612209802238
batch8/case1682/figure_3__panel_A/curve_1,10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_3,a,Nafion,Nafion,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,32,1.830443159922927,109.05587668593449,73.91304347826093,778.2608695652174
batch8/case1682/figure_3__panel_A/curve_2,10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_3,a,P4VP,P4VP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,31,5.067437379576106,91.65703275529866,2.1739130434783225,780.4347826086956
batch8/case1682/figure_3__panel_A/curve_3,10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_3,a,1:1 Naf:P4VP,1:1 Naf:P4VP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,36,4.6628131021194585,126.05009633911368,21.739130434782666,778.2608695652174
batch8/case1682/figure_5__panel_A/curve_1,10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_5,a,1:1 Naf:P4VP,1:1 Naf:P4VP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,17,16.372966692486447,108.88845855925639,502.9175784099197,744.7118891320204
batch8/case1682/figure_5__panel_A/curve_2,10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_5,a,1:3 Naf:P4VP,1:3 Naf:P4VP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,42,3.969790859798605,132.59682416731218,20.423048869438325,784.0991976659373
batch8/case1682/figure_5__panel_A/curve_3,10.1021/jacs.4c18295,Polymer Binder Blends Stabilize Alkaline Hydrogen Evolution by Heterogenized Molecular Phen-Based Cobalt Electrocatalysts through Coordination and Environmental Control,figure_5,a,3:1 Naf:P4VP,3:1 Naf:P4VP,alkaline,True,minus_E_RHE_negative_branch,-1.0,True,19,16.65762974438419,122.34895429899302,477.75346462436175,784.0991976659373
